May 20 2018 17:00			1021.062823			3506.981086			2037.289756,,,
May 20 2018 17:16			1130.010284			3029.136595			2277.477898,,,
May 20 2018 17:32			1248.733239			3763.653724			2212.295773,,,
May 20 2018 17:48			1195.997997			3727.733635			2320.588991,,,
May 20 2018 18:04			1213.627407			3699.332996			2486.959525,,,
May 20 2018 18:20			1329.318512			3489.976183			2424.773458,,,
May 20 2018 18:36			1447.003545			3453.410839			2240.091683,,,
May 20 2018 18:52			1257.40348			3514.292723			1970.878566,,,
May 20 2018 19:08			1243.319186			3814.602272			2523.155828,,,
May 20 2018 19:24			1291.519382			3772.535173			2550.536185,,,
May 20 2018 19:40			1099.713507			3589.005074			2572.915649,,,
May 20 2018 19:56			1367.134229			3995.200495			2284.620811,,,
May 20 2018 20:12			1466.921084			3703.927434			2453.480971,,,
May 20 2018 20:28			1216.094185			3741.109337			2464.055513,,,
May 20 2018 20:44			1296.162331			3830.543212			2187.15735,,,
May 20 2018 21:00			1193.894988			3709.707804			2336.039512,,,
May 20 2018 21:16			1085.08768			3196.961449			2375.971578,,,
May 20 2018 21:32			1396.588679			3549.386223			2466.486553,,,
May 20 2018 21:48			1275.332305			3363.231332			2231.158887,,,
May 20 2018 22:04			1272.759495			3475.870167			2742.486388,,,
May 20 2018 22:20			1148.604928			3782.247499			2627.786637,,,
May 20 2018 22:36			1480.132771			3326.255376			2907.820738,,,
May 20 2018 22:52			1612.204373			3472.65162			3411,,,
May 20 2018 23:08			1586.566786			3201.494742			4285,,,
May 20 2018 23:24			1847.101643			3354.910198			4668,,,
May 20 2018 23:40			2110.682349			2929.516044			4892,,,
May 20 2018 23:56			1998.945561			3201.431149			5011,,,
May 21 2018 0:12			1968.305978			2316.972681			5061,,,
May 21 2018 0:28			2208.987151			2318.910732			6014,,,
May 21 2018 0:44			2852.189209			2879.193989			4740,,,
May 21 2018 1:00			3031.090718			2884.944248			6444,,,
May 21 2018 1:16			2545.829692			2243.593029			7154,,,
May 21 2018 1:32			3991.290181			2555.647887			6515,,,
May 21 2018 1:48			4317.811262			2605.74019			6609,,,
May 21 2018 2:04			2739.421973			3551.663082			10345,,,
May 21 2018 2:20			3667.459921			3049.609892			11166,,,
May 21 2018 2:36			3449.670433			2913.459165			13431,,,
May 21 2018 2:52			3738.018125			2117.730109			13240,,,
May 21 2018 3:08			3346.620191			1244.242271			11340,,,
May 21 2018 3:24			2771.576948			1373.92872			11300,,,
May 21 2018 3:40			2690.693129			1167.103803			12865,,,
May 21 2018 3:56			1629.177007			1615.234303			15080,,,
May 21 2018 4:12			1716.060125			1512.332324			10778,,,
May 21 2018 4:28			3025.605582			2437.266053			10690,,,
May 21 2018 4:44			2642.711652			1746.729993			6814,,,
May 21 2018 5:00			2400.329403			1784.840309			7290,,,
May 21 2018 5:16			1880.330697			1242.825725			5097,,,
May 21 2018 5:32			2247.32989			1721.711284			5167,,,
May 21 2018 5:48			1779.32922			1443.355768			3850,,,
May 21 2018 6:04			2150.685043			2193.20147			4144,,,
May 21 2018 6:20			1918.146435			2852.596041			4280,,,
May 21 2018 6:36			1731.043609			2021.336517			4120,,,
May 21 2018 6:52			2357.089414			2368.076038			3740,,,
May 21 2018 7:08			1921.827226			2505.705185			3942,,,
May 21 2018 7:24			1702.060393			2303.174466			4212,,,
May 21 2018 7:40			2742.147533			3363.107711			3666,,,
May 21 2018 7:56			1728.395301			3174.101513			3281,,,
May 21 2018 8:12			1548.957713			2821.016951			2939,,,
May 21 2018 8:28			1594.802599			2814.454255			2531,,,
May 21 2018 8:44			1756.820383			2702.77028			2238,,,
May 21 2018 9:00			1955.165864			2598.039084			2047,,,
May 21 2018 9:16			1328.348371			2420.735029			1593,,,
May 21 2018 9:32			1379.197678			2125.971461			1762,,,
May 21 2018 9:48			1254.846046			2574.014304			2360,,,
