Most searched and 2nd most searched Republican presidential candidate by US county,,,,
"Results are based on US searches, from August 7, 2015 - September 10, 2015",,,,
State,CountyName,County.Code,MostSearched,SecondMostSearched
Minnesota,Lincoln,27081,Trump,Carson
Minnesota,Lyon,27083,Carson,Cruz
Minnesota,McLeod,27085,Trump,Cruz
Minnesota,Mahnomen,27087,Kasich,Trump
Minnesota,Marshall,27089,Trump,Rubio
Minnesota,Martin,27091,Rubio,Trump
Minnesota,Meeker,27093,Trump,Bush
Minnesota,Mille Lacs,27095,Trump,Fiorina
Minnesota,Morrison,27097,Trump,Graham
Minnesota,Mower,27099,Trump,Carson
Minnesota,Murray,27101,Trump,Rubio
Minnesota,Nicollet,27103,Trump,Fiorina
Minnesota,Nobles,27105,Trump,Bush
Minnesota,Norman,27107,Trump,Fiorina
Minnesota,Olmsted,27109,Walker,Trump
Minnesota,Otter Tail,27111,Trump,Carson
Minnesota,Pennington,27113,Trump,Carson
Minnesota,Pine,27115,Trump,Pataki
Minnesota,Pipestone,27117,Trump,Carson
Minnesota,Polk,27119,Trump,Kasich
Minnesota,Pope,27121,Trump,Carson
Minnesota,Ramsey,27123,Trump,Fiorina
Minnesota,Red Lake,27125,Trump,Bush
Minnesota,Redwood,27127,Trump,Bush
Minnesota,Renville,27129,Bush,Trump
Minnesota,Rice,27131,Trump,Carson
Minnesota,Rock,27133,Carson,Trump
Minnesota,Roseau,27135,Trump,Cruz
Minnesota,St Louis,27137,Trump,Carson
Minnesota,Scott,27139,Trump,Carson
Minnesota,Sherburne,27141,Trump,Carson
Minnesota,Sibley,27143,Trump,Paul
Minnesota,Stearns,27145,Trump,Carson
Minnesota,Steele,27147,Trump,Fiorina
Minnesota,Stevens,27149,Trump,Walker
Minnesota,Swift,27151,Trump,Walker
Minnesota,Todd,27153,Trump,Paul
Minnesota,Traverse,27155,Carson,Graham
Minnesota,Wabasha,27157,Trump,Walker
Minnesota,Wadena,27159,Carson,Trump
Minnesota,Waseca,27161,Trump,Walker
Minnesota,Washington,27163,Trump,Walker
Minnesota,Watonwan,27165,Trump,Jindal
Minnesota,Wilkin,27167,Trump,Paul
Minnesota,Winona,27169,Trump,Carson
Minnesota,Wright,27171,Trump,Carson
Minnesota,Yellow Medicine,27173,Trump,Carson
Mississippi,Adams,28001,Trump,Fiorina
Mississippi,Alcorn,28003,Trump,Carson
Mississippi,Attala,28007,Trump,Cruz
Mississippi,Bolivar,28011,Paul,Trump
Mississippi,Calhoun,28013,Carson,Trump
Mississippi,Choctaw,28019,Trump,Rubio
Mississippi,Clarke,28023,Trump,Paul
Mississippi,Clay,28025,Trump,Carson
Mississippi,Coahoma,28027,Trump,Fiorina
Mississippi,Copiah,28029,Trump,Paul
Mississippi,Covington,28031,Trump,Carson
Mississippi,De Soto,28033,Trump,Carson
Mississippi,Forrest,28035,Trump,Paul
Mississippi,Franklin,28037,Carson,Trump
Mississippi,George,28039,Trump,Carson
Mississippi,Greene,28041,Trump,Carson
Mississippi,Grenada,28043,Trump,Carson
Mississippi,Hancock,28045,Trump,Carson
Mississippi,Harrison,28047,Trump,Carson
Mississippi,Hinds,28049,Trump,Carson
Mississippi,Holmes,28051,Trump,Carson
Mississippi,Humphreys,28053,Trump,Santorum
Mississippi,Itawamba,28057,Trump,Carson
Mississippi,Jackson,28059,Trump,Carson
Mississippi,Jasper,28061,Rubio,Carson
Mississippi,Jefferson,28063,Carson,Trump
Mississippi,Jefferson Davis,28065,Trump,Cruz
Mississippi,Jones,28067,Trump,Carson
Mississippi,Kemper,28069,Trump,Christie
Mississippi,Lafayette,28071,Trump,Carson
Mississippi,Lamar,28073,Trump,Rubio
Mississippi,Lauderdale,28075,Trump,Carson
Mississippi,Lawrence,28077,Trump,Cruz
Mississippi,Leake,28079,Trump,Bush
Mississippi,Lee,28081,Trump,Carson
Mississippi,Leflore,28083,Trump,Carson
Mississippi,Lincoln,28085,Rubio,Trump
Mississippi,Lowndes,28087,Walker,Christie
Mississippi,Madison,28089,Trump,Carson
Mississippi,Marion,28091,Trump,Walker
Mississippi,Marshall,28093,Trump,Cruz
Mississippi,Monroe,28095,Rubio,Trump
Mississippi,Montgomery,28097,Trump,Carson
Mississippi,Neshoba,28099,Rubio,Trump
Mississippi,Newton,28101,Trump,Carson
Mississippi,Oktibbeha,28105,Trump,Carson
Mississippi,Panola,28107,Paul,Trump
Mississippi,Pearl River,28109,Trump,Carson
Mississippi,Pike,28113,Trump,Walker
Mississippi,Pontotoc,28115,Trump,Bush
Mississippi,Prentiss,28117,Trump,Cruz
Mississippi,Quitman,28119,Trump,Carson
Mississippi,Rankin,28121,Trump,Carson
Mississippi,Scott,28123,Trump,Carson
Mississippi,Sharkey,28125,Trump,Fiorina
Mississippi,Simpson,28127,Trump,Carson
Mississippi,Smith,28129,Fiorina,Trump
Mississippi,Stone,28131,Trump,Carson
Mississippi,Sunflower,28133,Walker,Trump
Mississippi,Tallahatchie,28135,Trump,Kasich
Mississippi,Tate,28137,Trump,Walker
Mississippi,Tippah,28139,Trump,Carson
Mississippi,Tishomingo,28141,Trump,Walker
Mississippi,Union,28145,Trump,Carson
Mississippi,Walthall,28147,Trump,Carson
Mississippi,Warren,28149,Trump,Carson
Mississippi,Washington,28151,Trump,Carson
Mississippi,Wayne,28153,Trump,Carson
Mississippi,Winston,28159,Trump,Bush
Mississippi,Yazoo,28163,Trump,Paul
Missouri,Adair,29001,Trump,Carson
Missouri,Andrew,29003,Trump,Carson
Missouri,Atchison,29005,Cruz,Trump
Missouri,Audrain,29007,Trump,Carson
Missouri,Barry,29009,Trump,Walker
Missouri,Barton,29011,Trump,Fiorina
Missouri,Bates,29013,Trump,Carson
Missouri,Benton,29015,Cruz,Trump
Missouri,Bollinger,29017,Trump,Kasich
Missouri,Boone,29019,Trump,Carson
Missouri,Buchanan,29021,Trump,Bush
Missouri,Butler,29023,Trump,Carson
Missouri,Caldwell,29025,Trump,Fiorina
Missouri,Callaway,29027,Trump,Carson
Missouri,Camden,29029,Trump,Carson
Missouri,Cape Girardeau,29031,Trump,Carson
Missouri,Carroll,29033,Trump,Carson
Missouri,Carter,29035,Carson,Trump
Missouri,Cass,29037,Trump,Carson
Missouri,Cedar,29039,Trump,Carson
Missouri,Chariton,29041,Trump,Christie
Missouri,Christian,29043,Trump,Carson
Missouri,Clark,29045,Trump,Christie
Missouri,Clay,29047,Trump,Carson
Missouri,Clinton,29049,Trump,Fiorina
Missouri,Cole,29051,Fiorina,Trump
Missouri,Cooper,29053,Trump,Cruz
Missouri,Crawford,29055,Trump,Carson
Missouri,Dallas,29059,Trump,Carson
Missouri,Daviess,29061,Trump,Rubio
Missouri,Dekalb,29063,Fiorina,Trump
Missouri,Dent,29065,Trump,Carson
Missouri,Douglas,29067,Trump,Huckabee
Missouri,Dunklin,29069,Trump,Rubio
Missouri,Franklin,29071,Trump,Carson
Missouri,Gasconade,29073,Trump,Cruz
Missouri,Gentry,29075,Carson,Trump
Missouri,Greene,29077,Trump,Carson
Missouri,Grundy,29079,Trump,Carson
Missouri,Harrison,29081,Trump,Huckabee
Missouri,Henry,29083,Trump,Carson
Missouri,Hickory,29085,Carson,Trump
Missouri,Holt,29087,Trump,Fiorina
Missouri,Howard,29089,Trump,Santorum
Missouri,Howell,29091,Trump,Walker
Missouri,Jackson,29095,Trump,Carson
Missouri,Jasper,29097,Trump,Carson
Missouri,Jefferson,29099,Trump,Carson
Missouri,Johnson,29101,Trump,Carson
Missouri,Laclede,29105,Trump,Carson
Missouri,Lafayette,29107,Trump,Carson
Missouri,Lawrence,29109,Trump,Carson
Missouri,Lewis,29111,Trump,Paul
Missouri,Lincoln,29113,Trump,Carson
Missouri,Linn,29115,Trump,Bush
Missouri,Livingston,29117,Trump,Carson
Missouri,Mcdonald,29119,Trump,Fiorina
Missouri,Macon,29121,Trump,Paul
Missouri,Madison,29123,Trump,Carson
Missouri,Marion,29127,Trump,Carson
Missouri,Mercer,29129,Trump,Christie
Missouri,Miller,29131,Trump,Carson
Missouri,Mississippi,29133,Trump,Carson
Missouri,Moniteau,29135,Cruz,Trump
Missouri,Monroe,29137,Kasich,Trump
Missouri,Morgan,29141,Trump,Carson
Missouri,New Madrid,29143,Christie,Trump
Missouri,Newton,29145,Trump,Carson
Missouri,Nodaway,29147,Trump,Fiorina
Missouri,Oregon,29149,Fiorina,Trump
Missouri,Osage,29151,Trump,Carson
Missouri,Ozark,29153,Fiorina,Trump
Missouri,Pemiscot,29155,Trump,Carson
Missouri,Perry,29157,Trump,Carson
Missouri,Pettis,29159,Trump,Carson
Missouri,Pike,29163,Cruz,Trump
Missouri,Platte,29165,Trump,Carson
Missouri,Polk,29167,Trump,Carson
Missouri,Pulaski,29169,Trump,Carson
Missouri,Putnam,29171,Trump,Bush
Missouri,Ralls,29173,Trump,Bush
Missouri,Randolph,29175,Trump,Carson
Missouri,Ray,29177,Trump,Kasich
Missouri,Reynolds,29179,Trump,Huckabee
Missouri,St Charles,29183,Trump,Carson
Missouri,St Clair,29185,Carson,Trump
Missouri,Ste Genevieve,29186,Christie,Trump
Missouri,St Francois,29187,Trump,Huckabee
Missouri,St Louis,29189,Trump,Cruz
Missouri,Saline,29195,Trump,Cruz
Missouri,Schuyler,29197,Carson,Christie
Missouri,Scotland,29199,Carson,Trump
Missouri,Scott,29201,Trump,Carson
Missouri,Shannon,29203,Carson,Trump
Missouri,Shelby,29205,Trump,Carson
Missouri,Stoddard,29207,Bush,Trump
Missouri,Stone,29209,Fiorina,Trump
Missouri,Sullivan,29211,Trump,Carson
Missouri,Taney,29213,Trump,Fiorina
Missouri,Texas,29215,Trump,Carson
Missouri,Vernon,29217,Trump,Fiorina
Missouri,Warren,29219,Trump,Carson
Missouri,Washington,29221,Trump,Cruz
Missouri,Wayne,29223,Carson,Trump
Missouri,Webster,29225,Trump,Cruz
Missouri,Worth,29227,Cruz,Rubio
Missouri,Wright,29229,Walker,Trump
Montana,Beaverhead,30001,Trump,Kasich
Montana,Big Horn,30003,Trump,Paul
Montana,Blaine,30005,Rubio,Trump
Montana,Carbon,30009,Trump,Carson
Montana,Carter,30011,Rubio,Paul
Montana,Cascade,30013,Trump,Rubio
Montana,Chouteau,30015,Trump,Carson
Montana,Daniels,30019,Trump,Carson
Montana,Deer Lodge,30023,Trump,Carson
Montana,Fallon,30025,Trump,Bush
Montana,Fergus,30027,Trump,Cruz
Montana,Flathead,30029,Trump,Paul
Montana,Gallatin,30031,Trump,Carson
Montana,Glacier,30035,Santorum,Trump
Montana,Hill,30041,Trump,Cruz
Montana,Jefferson,30043,Trump,Carson
Montana,Judith Basin,30045,Fiorina,Trump
Montana,Lake,30047,Trump,Fiorina
Montana,Lewis and Clark,30049,Trump,Carson
Montana,Liberty,30051,Rubio,Trump
Montana,Lincoln,30053,Kasich,Trump
Montana,McCone,30055,Cruz,Trump
Montana,Madison,30057,Trump,Fiorina
Montana,Meagher,30059,Trump,Bush
Montana,Missoula,30063,Huckabee,Trump
Montana,Musselshell,30065,Trump,Huckabee
Montana,Park,30067,Trump,Bush
Montana,Phillips,30071,Trump,Carson
Montana,Pondera,30073,Bush,Pataki
Montana,Powell,30077,Trump,Cruz
Montana,Prairie,30079,Trump,Kasich
Montana,Ravalli,30081,Trump,Carson
Montana,Richland,30083,Trump,Carson
Montana,Roosevelt,30085,Trump,Huckabee
Montana,Rosebud,30087,Trump,Paul
Montana,Sanders,30089,Trump,Carson
Montana,Sheridan,30091,Trump,Walker
Montana,Silver Bow,30093,Trump,Fiorina
Montana,Stillwater,30095,Cruz,Trump
Montana,Sweet Grass,30097,Trump,Carson
Montana,Teton,30099,Trump,Kasich
Montana,Toole,30101,Trump,Rubio
Montana,Valley,30105,Trump,Bush
Montana,Wheatland,30107,Trump,Bush
Montana,Yellowstone,30111,Trump,Carson
Nebraska,Adams,31001,Trump,Carson
Nebraska,Antelope,31003,Trump,Huckabee
Nebraska,Banner,31007,Trump,Carson
Nebraska,Boone,31011,Trump,Carson
Nebraska,Boyd,31015,Trump,Fiorina
Nebraska,Brown,31017,Fiorina,Cruz
Nebraska,Buffalo,31019,Trump,Cruz
Nebraska,Burt,31021,Trump,Bush
Nebraska,Cass,31025,Trump,Carson
Nebraska,Cedar,31027,Trump,Carson
Nebraska,Chase,31029,Carson,Trump
Nebraska,Cherry,31031,Trump,Fiorina
Nebraska,Cheyenne,31033,Trump,Fiorina
Nebraska,Clay,31035,Trump,Huckabee
Nebraska,Colfax,31037,Trump,Kasich
Nebraska,Cuming,31039,Trump,Cruz
Nebraska,Custer,31041,Fiorina,Bush
Nebraska,Dakota,31043,Trump,Carson
Nebraska,Dawes,31045,Trump,Bush
Nebraska,Dawson,31047,Trump,Kasich
Nebraska,Dixon,31051,Fiorina,Trump
Nebraska,Dodge,31053,Trump,Fiorina
Nebraska,Douglas,31055,Trump,Fiorina
Nebraska,Fillmore,31059,Paul,Bush
Nebraska,Frontier,31063,Trump,Carson
Nebraska,Furnas,31065,Trump,Huckabee
Nebraska,Gage,31067,Trump,Carson
Nebraska,Garfield,31071,Trump,Fiorina
Nebraska,Hall,31079,Trump,Walker
Nebraska,Hamilton,31081,Trump,Carson
Nebraska,Harlan,31083,Trump,Walker
Nebraska,Hitchcock,31087,Trump,Carson
Nebraska,Holt,31089,Trump,Carson
Nebraska,Jefferson,31095,Trump,Fiorina
Nebraska,Kearney,31099,Trump,Bush
Nebraska,Keith,31101,Trump,Walker
Nebraska,Kimball,31105,Paul,Cruz
Nebraska,Knox,31107,Trump,Carson
Nebraska,Lancaster,31109,Trump,Carson
Nebraska,Lincoln,31111,Trump,Carson
Nebraska,Madison,31119,Carson,Trump
Nebraska,Merrick,31121,Trump,Carson
Nebraska,Morrill,31123,Trump,Carson
Nebraska,Nemaha,31127,Walker,Trump
Nebraska,Nuckolls,31129,Trump,Fiorina
Nebraska,Otoe,31131,Trump,Fiorina
Nebraska,Pawnee,31133,Walker,Trump
Nebraska,Perkins,31135,Trump,Fiorina
Nebraska,Phelps,31137,Trump,Kasich
Nebraska,Pierce,31139,Trump,Bush
Nebraska,Platte,31141,Trump,Bush
Nebraska,Polk,31143,Trump,Rubio
Nebraska,Red Willow,31145,Trump,Rubio
Nebraska,Richardson,31147,Trump,Fiorina
Nebraska,Saline,31151,Trump,Kasich
Nebraska,Sarpy,31153,Trump,Fiorina
Nebraska,Saunders,31155,Trump,Carson
Nebraska,Scotts Bluff,31157,Cruz,Trump
Nebraska,Seward,31159,Trump,Walker
Nebraska,Sheridan,31161,Trump,Fiorina
Nebraska,Stanton,31167,Trump,Fiorina
Nebraska,Thayer,31169,Jindal,Trump
Nebraska,Thurston,31173,Trump,Carson
Nebraska,Washington,31177,Fiorina,Trump
Nebraska,Wayne,31179,Trump,Carson
Nebraska,Webster,31181,Trump,Rubio
Nebraska,York,31185,Trump,Fiorina
Nevada,Churchill,32001,Trump,Rubio
Nevada,Clark,32003,Trump,Carson
Nevada,Douglas,32005,Trump,Carson
Nevada,Elko,32007,Carson,Cruz
Nevada,Esmeralda,32009,Trump,Cruz
Nevada,Lincoln,32017,Trump,Christie
Nevada,Lyon,32019,Trump,Rubio
Nevada,Mineral,32021,Trump,Carson
Nevada,Nye,32023,Trump,Carson
Nevada,Pershing,32027,Trump,Paul
Nevada,Storey,32029,Trump,Fiorina
Nevada,Washoe,32031,Trump,Carson
Nevada,White Pine,32033,Trump,Paul
Nevada,Carson City,32510,Trump,Carson
New Hampshire,Belknap,33001,Trump,Bush
New Hampshire,Carroll,33003,Trump,Paul
New Hampshire,Cheshire,33005,Trump,Paul
New Hampshire,Coos,33007,Trump,Cruz
New Hampshire,Grafton,33009,Trump,Fiorina
New Hampshire,Hillsborough,33011,Trump,Paul
New Hampshire,Merrimack,33013,Trump,Fiorina
New Hampshire,Rockingham,33015,Trump,Cruz
New Hampshire,Strafford,33017,Trump,Bush
New Hampshire,Sullivan,33019,Trump,Bush
New Jersey,Atlantic,34001,Trump,Christie
New Jersey,Bergen,34003,Trump,Christie
New Jersey,Burlington,34005,Trump,Fiorina
New Jersey,Camden,34007,Trump,Carson
New Jersey,Cape May,34009,Trump,Carson
New Jersey,Cumberland,34011,Trump,Christie
New Jersey,Essex,34013,Trump,Christie
New Jersey,Gloucester,34015,Trump,Christie
New Jersey,Hudson,34017,Trump,Christie
New Jersey,Hunterdon,34019,Trump,Christie
New Jersey,Mercer,34021,Trump,Christie
New Jersey,Middlesex,34023,Trump,Christie
New Jersey,Monmouth,34025,Trump,Rubio
New Jersey,Morris,34027,Trump,Christie
New Jersey,Ocean,34029,Trump,Christie
New Jersey,Passaic,34031,Trump,Carson
New Jersey,Salem,34033,Trump,Christie
New Jersey,Somerset,34035,Trump,Paul
New Jersey,Sussex,34037,Trump,Christie
New Jersey,Union,34039,Trump,Christie
New Jersey,Warren,34041,Trump,Carson
New Mexico,Bernalillo,35001,Trump,Carson
New Mexico,Chaves,35005,Trump,Carson
New Mexico,Cibola,35006,Trump,Carson
New Mexico,Colfax,35007,Trump,Kasich
New Mexico,Curry,35009,Trump,Rubio
New Mexico,Dona Ana,35013,Trump,Carson
New Mexico,Eddy,35015,Trump,Carson
New Mexico,Grant,35017,Trump,Carson
New Mexico,Guadalupe,35019,Fiorina,Trump
New Mexico,Hidalgo,35023,Trump,Huckabee
New Mexico,Lea,35025,Trump,Carson
New Mexico,Lincoln,35027,Fiorina,Trump
New Mexico,Los Alamos,35028,Trump,Carson
New Mexico,Luna,35029,Trump,Carson
New Mexico,Mckinley,35031,Trump,Christie
New Mexico,Mora,35033,Trump,Rubio
New Mexico,Otero,35035,Trump,Carson
New Mexico,Quay,35037,Kasich,Trump
New Mexico,Rio Arriba,35039,Kasich,Santorum
New Mexico,Roosevelt,35041,Trump,Carson
New Mexico,Sandoval,35043,Trump,Carson
New Mexico,San Juan,35045,Carson,Trump
New Mexico,San Miguel,35047,Trump,Bush
New Mexico,Santa Fe,35049,Carson,Trump
New Mexico,Sierra,35051,Trump,Cruz
New Mexico,Socorro,35053,Cruz,Trump
New Mexico,Taos,35055,Trump,Bush
New Mexico,Torrance,35057,Trump,Bush
New Mexico,Union,35059,Trump,Fiorina
New Mexico,Valencia,35061,Trump,Cruz
New York,Albany,36001,Trump,Fiorina
New York,Allegany,36003,Trump,Carson
New York,Broome,36007,Trump,Carson
New York,Cattaraugus,36009,Trump,Huckabee
New York,Cayuga,36011,Trump,Cruz
New York,Chautauqua,36013,Trump,Cruz
New York,Chemung,36015,Trump,Rubio
New York,Chenango,36017,Trump,Carson
New York,Clinton,36019,Christie,Trump
New York,Columbia,36021,Trump,Fiorina
New York,Cortland,36023,Trump,Fiorina
New York,Delaware,36025,Trump,Carson
New York,Dutchess,36027,Trump,Bush
New York,Erie,36029,Trump,Fiorina
New York,Essex,36031,Bush,Trump
New York,Franklin,36033,Trump,Kasich
New York,Fulton,36035,Trump,Walker
New York,Genesee,36037,Carson,Trump
New York,Greene,36039,Trump,Carson
New York,Hamilton,36041,Trump,Cruz
New York,Herkimer,36043,Trump,Fiorina
New York,Jefferson,36045,Trump,Fiorina
New York,Lewis,36049,Trump,Rubio
New York,Livingston,36051,Cruz,Trump
New York,Madison,36053,Trump,Fiorina
New York,Monroe,36055,Trump,Carson
New York,Montgomery,36057,Trump,Carson
New York,Nassau,36059,Trump,Carson
New York,New York,36061,Trump,Carson
New York,Niagara,36063,Trump,Carson
New York,Oneida,36065,Trump,Cruz
New York,Onondaga,36067,Trump,Carson
New York,Ontario,36069,Trump,Carson
New York,Orange,36071,Trump,Carson
New York,Orleans,36073,Trump,Paul
New York,Oswego,36075,Trump,Bush
New York,Otsego,36077,Trump,Carson
New York,Putnam,36079,Trump,Carson
New York,Rensselaer,36083,Trump,Carson
New York,Rockland,36087,Trump,Bush
New York,St Lawrence,36089,Trump,Fiorina
New York,Saratoga,36091,Trump,Jindal
New York,Schenectady,36093,Trump,Carson
New York,Schoharie,36095,Trump,Bush
New York,Schuyler,36097,Trump,Carson
New York,Seneca,36099,Trump,Bush
New York,Steuben,36101,Trump,Carson
New York,Suffolk,36103,Trump,Walker
New York,Sullivan,36105,Trump,Cruz
New York,Tioga,36107,Trump,Carson
New York,Tompkins,36109,Trump,Huckabee
New York,Ulster,36111,Trump,Jindal
New York,Warren,36113,Trump,Fiorina
New York,Washington,36115,Trump,Carson
New York,Wayne,36117,Trump,Christie
New York,Westchester,36119,Trump,Carson
New York,Wyoming,36121,Carson,Trump
New York,Yates,36123,Trump,Carson
North Carolina,Alamance,37001,Trump,Carson
North Carolina,Alexander,37003,Trump,Bush
North Carolina,Alleghany,37005,Trump,Pataki
North Carolina,Anson,37007,Trump,Bush
North Carolina,Ashe,37009,Trump,Carson
North Carolina,Avery,37011,Trump,Carson
North Carolina,Beaufort,37013,Trump,Fiorina
North Carolina,Bertie,37015,Trump,Bush
North Carolina,Bladen,37017,Trump,Carson
North Carolina,Brunswick,37019,Trump,Carson
North Carolina,Buncombe,37021,Trump,Cruz
North Carolina,Burke,37023,Walker,Trump
North Carolina,Cabarrus,37025,Trump,Carson
North Carolina,Caldwell,37027,Trump,Carson
North Carolina,Camden,37029,Trump,Carson
North Carolina,Carteret,37031,Trump,Carson
North Carolina,Caswell,37033,Trump,Cruz
North Carolina,Catawba,37035,Trump,Bush
North Carolina,Chatham,37037,Trump,Carson
North Carolina,Cherokee,37039,Trump,Cruz
North Carolina,Chowan,37041,Trump,Carson
North Carolina,Clay,37043,Walker,Trump
North Carolina,Cleveland,37045,Rubio,Trump
North Carolina,Columbus,37047,Trump,Carson
North Carolina,Craven,37049,Trump,Fiorina
North Carolina,Cumberland,37051,Trump,Carson
North Carolina,Currituck,37053,Carson,Trump
North Carolina,Dare,37055,Trump,Christie
North Carolina,Davidson,37057,Trump,Carson
North Carolina,Davie,37059,Trump,Carson
North Carolina,Duplin,37061,Trump,Rubio
North Carolina,Durham,37063,Trump,Carson
North Carolina,Edgecombe,37065,Trump,Carson
North Carolina,Forsyth,37067,Trump,Fiorina
North Carolina,Franklin,37069,Trump,Carson
North Carolina,Gaston,37071,Trump,Carson
North Carolina,Gates,37073,Fiorina,Carson
North Carolina,Graham,37075,Trump,Rubio
North Carolina,Granville,37077,Trump,Rubio
North Carolina,Guilford,37081,Trump,Carson
North Carolina,Halifax,37083,Trump,Cruz
North Carolina,Harnett,37085,Trump,Carson
North Carolina,Haywood,37087,Trump,Carson
North Carolina,Henderson,37089,Trump,Cruz
North Carolina,Hertford,37091,Trump,Carson
North Carolina,Hoke,37093,Trump,Carson
North Carolina,Hyde,37095,Carson,Trump
North Carolina,Iredell,37097,Trump,Huckabee
North Carolina,Jackson,37099,Trump,Fiorina
North Carolina,Johnston,37101,Trump,Carson
North Carolina,Jones,37103,Rubio,Trump
North Carolina,Lee,37105,Trump,Carson
North Carolina,Lenoir,37107,Trump,Carson
North Carolina,Lincoln,37109,Trump,Carson
North Carolina,McDowell,37111,Trump,Carson
North Carolina,Macon,37113,Trump,Cruz
North Carolina,Madison,37115,Trump,Bush
North Carolina,Martin,37117,Trump,Carson
North Carolina,Mecklenburg,37119,Trump,Carson
North Carolina,Mitchell,37121,Trump,Carson
North Carolina,Montgomery,37123,Trump,Carson
North Carolina,Moore,37125,Trump,Cruz
North Carolina,Nash,37127,Trump,Carson
North Carolina,New Hanover,37129,Trump,Carson
North Carolina,Northampton,37131,Christie,Trump
North Carolina,Onslow,37133,Trump,Rubio
North Carolina,Orange,37135,Trump,Carson
North Carolina,Pamlico,37137,Graham,Trump
North Carolina,Pasquotank,37139,Trump,Carson
North Carolina,Pender,37141,Trump,Carson
North Carolina,Perquimans,37143,Trump,Paul
North Carolina,Person,37145,Trump,Carson
North Carolina,Pitt,37147,Trump,Carson
North Carolina,Polk,37149,Trump,Carson
North Carolina,Randolph,37151,Trump,Carson
North Carolina,Richmond,37153,Trump,Carson
North Carolina,Robeson,37155,Trump,Rubio
North Carolina,Rockingham,37157,Trump,Carson
North Carolina,Rowan,37159,Trump,Cruz
North Carolina,Rutherford,37161,Trump,Fiorina
North Carolina,Sampson,37163,Trump,Carson
North Carolina,Scotland,37165,Trump,Paul
North Carolina,Stanly,37167,Trump,Christie
North Carolina,Stokes,37169,Cruz,Trump
North Carolina,Surry,37171,Trump,Carson
North Carolina,Swain,37173,Trump,Carson
North Carolina,Transylvania,37175,Trump,Carson
North Carolina,Union,37179,Trump,Carson
North Carolina,Vance,37181,Trump,Walker
North Carolina,Wake,37183,Trump,Carson
North Carolina,Warren,37185,Trump,Carson
North Carolina,Washington,37187,Trump,Carson
North Carolina,Watauga,37189,Trump,Carson
North Carolina,Wayne,37191,Trump,Carson
North Carolina,Wilkes,37193,Trump,Carson
North Carolina,Wilson,37195,Trump,Carson
North Carolina,Yadkin,37197,Trump,Fiorina
North Dakota,Adams,38001,Trump,Christie
North Dakota,Barnes,38003,Trump,Carson
North Dakota,Benson,38005,Trump,Kasich
North Dakota,Bottineau,38009,Trump,Carson
North Dakota,Bowman,38011,Carson,Trump
North Dakota,Burleigh,38015,Trump,Carson
North Dakota,Cass,38017,Trump,Carson
North Dakota,Cavalier,38019,Trump,Bush
North Dakota,Dickey,38021,Trump,Carson
North Dakota,Divide,38023,Bush,Paul
North Dakota,Dunn,38025,Trump,Fiorina
North Dakota,Foster,38031,Trump,Bush
North Dakota,Grand Forks,38035,Huckabee,Trump
North Dakota,Griggs,38039,Trump,Rubio
North Dakota,Hettinger,38041,Carson,Trump
North Dakota,Kidder,38043,Fiorina,Trump
North Dakota,Lamoure,38045,Trump,Paul
North Dakota,McHenry,38049,Trump,Rubio
North Dakota,McIntosh,38051,Trump,Bush
North Dakota,Mckenzie,38053,Trump,Carson
North Dakota,Mclean,38055,Jindal,Santorum
North Dakota,Mercer,38057,Trump,Fiorina
North Dakota,Morton,38059,Trump,Rubio
North Dakota,Mountrail,38061,Trump,Carson
North Dakota,Nelson,38063,Trump,Rubio
North Dakota,Pembina,38067,Trump,Carson
North Dakota,Ramsey,38071,Trump,Christie
North Dakota,Ransom,38073,Trump,Huckabee
North Dakota,Richland,38077,Trump,Carson
North Dakota,Rolette,38079,Trump,Cruz
North Dakota,Sargent,38081,Trump,Fiorina
North Dakota,Stark,38089,Trump,Carson
North Dakota,Stutsman,38093,Trump,Rubio
North Dakota,Towner,38095,Walker,Trump
North Dakota,Traill,38097,Trump,Huckabee
North Dakota,Walsh,38099,Trump,Carson
North Dakota,Ward,38101,Trump,Carson
North Dakota,Wells,38103,Trump,Fiorina
North Dakota,Williams,38105,Trump,Carson
Ohio,Adams,39001,Trump,Kasich
Ohio,Allen,39003,Trump,Paul
Ohio,Ashland,39005,Trump,Carson
Ohio,Ashtabula,39007,Trump,Bush
Ohio,Athens,39009,Trump,Kasich
Ohio,Auglaize,39011,Trump,Carson
Ohio,Belmont,39013,Trump,Cruz
Ohio,Brown,39015,Trump,Paul
Ohio,Butler,39017,Trump,Carson
Ohio,Carroll,39019,Trump,Carson
Ohio,Champaign,39021,Trump,Kasich
Ohio,Clark,39023,Walker,Kasich
Ohio,Clermont,39025,Trump,Carson
Ohio,Clinton,39027,Trump,Bush
Ohio,Columbiana,39029,Trump,Carson
Ohio,Coshocton,39031,Trump,Carson
Ohio,Crawford,39033,Trump,Fiorina
Ohio,Cuyahoga,39035,Trump,Carson
Ohio,Darke,39037,Trump,Fiorina
Ohio,Defiance,39039,Trump,Carson
Ohio,Delaware,39041,Trump,Carson
Ohio,Erie,39043,Trump,Carson
Ohio,Fairfield,39045,Trump,Carson
Ohio,Fayette,39047,Trump,Carson
Ohio,Franklin,39049,Trump,Kasich
Ohio,Fulton,39051,Trump,Carson
Ohio,Gallia,39053,Trump,Kasich
Ohio,Geauga,39055,Trump,Kasich
Ohio,Greene,39057,Trump,Carson
